osm_id,street_type,max_speed,start_time,end_time,number_of_records,number_of_drivers,average_speed,season,daylight,is_weekend,day_type,geometry
270431064,motorway,signals,2017-09-06 13:30:00,2017-09-06 14:00:00,24,14,99.66666666666667,autumn,Daylight,false,Wed,0102000020110F00000700000043A81170E6C53141EBF4A288CA2A5A412F62547FDDC431414DD165F0E32A5A41EEF7EC9FEDC231417499A82E142B5A41C9346B2C7FC231412BF55C911D2B5A41792382E610C23141A0C3E13B262B5A41DDF84D0336C13141488ECCB1352B5A41AFF6870338BF31411B2A8574582B5A41
270482229,motorway,signals,2017-11-10 04:30:00,2017-11-10 05:00:00,6,6,101.5,autumn,Dark,false,Fri,0102000020110F00000200000046060123AF903041181FB00E8B3C5A413AD475D365933041FB58F6B1843C5A41
286915508,motorway,none,2017-09-26 20:30:00,2017-09-26 21:00:00,0,0,,autumn,Dark,false,Tue,0102000020110F00002B00000069E4D0CB332C304113EF705FAE0C5B415928F1DCF12C30411EA97FB79E0C5B416AD4B836AD2D3041C9D1CA688E0C5B41AEE0544D412E3041B4ACE8627F0C5B41B5165AEBDE2E30410A02DFD56E0C5B417ADB30C8942F304192E380A65B0C5B41F08734C63C303041502998C5470C5B41C108C19EEF303041E0D5F8F9310C5B41B067B112B23130419B017E74180C5B41FB6D1634553430410A63F947B90B5B4161E44910A4353041567A668D880B5B41B9E0FDED013730411AF16CDC550B5B41B3F1B0F88E37304133EE4DAA3F0B5B4130901C7DD937304158D1F026330B5B41696F8D0B2D383041970E5ABF230B5B416A77DD9D8E38304111D84A010F0B5B415BF23F26F9383041C9C7B942F60A5B412291521A4B393041E9702711E20A5B41682C79A49B393041C6603F9ACA0A5B41E5F14AC3ED393041B1F3F03FB10A5B412F59EBF7373A30414FB7569B970A5B41B89DFA787B3A3041A5077E047D0A5B41FADCA426B73A30418FBA05E4630A5B41B536D7C0F33A3041A144FC79460A5B415F9F3D1D263B3041E1AD74712B0A5B41F345A02D543B304133E1A5DD0D0A5B4102DB662C7B3B304170F15764F0095B41602BFAA99F3B30410026E47AD1095B41ACBDBDBBC43B3041373E78AAA9095B410516B390E73B304161EF0F367C095B415131A100253C30410362920E31095B4103D1370F673C3041BAA77ED0E6085B4171E672CC8D3C3041B88FF5E9BF085B41907B3F34C03C3041E45689D193085B41658597FB013D3041D2FF35DE61085B416BDAB2A1453D3041CFE6861933085B41BB851AE1CF3D3041D2A261D0E0075B41BB491A06233E304131A76FAEB4075B41A175206D773E30412CA6531D8C075B41B57AD274E63E3041F0F41C1C5A075B41CEE0BEBC6A3F3041C30008C023075B4191D9928C584030417F084CBCCA065B41D53A5C0ECD403041687250B0A0065B41
189597494,motorway,none,2017-12-03 03:30:00,2017-12-03 04:00:00,2,1,90.0,winter,Dark,true,Sun,0102000020110F0000090000008FAA18707EC62E418D1B0DE539AD5A4196EA325649BD2E41A0DE98C305AD5A4120F6C23836BC2E41917628DBFFAC5A41475D1CB619BB2E4167555AF0F9AC5A4189A9C367ACB92E41612C4F17F3AC5A41417B087DDFB82E41B67150F1EFAC5A41CF2766CA1CB82E41D5441C5DEDAC5A412B6223011FB72E4161688506EAAC5A41ACD5BF8E18B62E418323E702E7AC5A41
333144060,motorway,none,2017-11-29 10:30:00,2017-11-29 11:00:00,37,14,84.59459459459458,autumn,Daylight,false,Wed,0102000020110F00000B000000E0326067084F2B41D38F37FC95365A418D1E329D254F2B4137809B8B88365A418E83888F974F2B411FFE359454365A41D8D148DE9A502B415738D254DE355A412239E912E5502B41AAD9DA73BA355A4125E0EC9F94512B41F119CEA360355A416E8898BD78522B415ED34907D7345A410AB0B10F24532B41FFA0EE6A38345A41D32978D970532B41DA55DCD8C9335A41F10004A17D532B413A94129C64335A415F078E9571532B41536A402944335A41
268342218,motorway,none,2017-09-10 17:30:00,2017-09-10 18:00:00,1,1,151.0,autumn,Daylight,true,Sun,0102000020110F00000600000005F975B4F6C7304132923EA40CA259413E14E71DF7C73041219B3D2879A259412A63376DF6C730411B38F8BAEBA25941D1CB262CF7C730419062840E3CA359415AA93CE8F7C73041400A363B8BA359419CB9A706FCC7304136A417A39EA35941
24328798,motorway,130,2017-12-06 16:00:00,2017-12-06 16:30:00,12,10,94.91666666666666,winter,twilight,false,Wed,0102000020110F000007000000E09BA1E440FA304188BF5BC1D40A5A41B3CB70EAF9F9304182BD6812FA0A5A414346C1C1BCF93041CE6C2C9A1D0B5A41679C134E89F93041076B7B3E3E0B5A4112EEEFEC58F9304131791A1A600B5A412E43B28C1EF93041455E7B408C0B5A41DE5B4A72E7F830417F14B796B80B5A41
381211121,motorway,none,2017-12-02 22:00:00,2017-12-02 22:30:00,10,2,114.30000000000001,winter,Dark,true,Sat,0102000020110F00000D0000007526A051D05C2B41B71F79CF51445A41D52D9C9B175D2B41179551CE63445A411AADC7AEF15D2B4187906BE69C445A4107182467725F2B41261F5837FF445A41B59702BC6A602B41B3CE0D953C455A41AF09C613C8612B4170E78FDE90455A414587E3FE3B632B416404CCD0E8455A41651F8F3FBC642B417991FBAD41465A41E146E9693D662B418A9428C39A465A41B27E2BB9FF672B414E05810FFB465A41A18E9B8172692B416ABD9B2D4E475A4197B1F0F21C6B2B413BB0A37FA9475A41E14C8E1A9F6B2B4167F21F11C4475A41
303801434,motorway,120,2017-09-16 21:00:00,2017-09-16 21:30:00,5,1,122.39999999999999,autumn,Dark,true,Sat,0102000020110F00000F00000015334BE576172E41834D6BCFF1B75A41599CA0B12E172E41286B73DAF5B75A41C963C28F59162E41DC16472801B85A41E060014EBF142E415815CDC413B85A416A7A539D4E132E41EBA3949921B85A41B881388C7F112E4121CC04592FB85A4103FC8284B1102E41C7AF237133B85A41DFFFCE1CD90F2E41A15F510437B85A4152A97CA4010F2E41BE521F033AB85A41FFFBD8105F0A2E41B18C953243B85A41B06A7CCB8D082E41D47537AF46B85A41FA05111034022E4149CCE95C51B85A412C63F501B4FE2D41CB35349E57B85A411D5683064FFB2D41A30824B75DB85A4135B5EC33ECF72D41A4E4CC2064B85A41
257536805,primary,,2017-12-22 07:00:00,2017-12-22 07:30:00,8,3,52.0,winter,twilight,false,Fri,0102000020110F0000540000003809CFABF4E1314148D9EC2462D459419057D11BE5E13141809F688B69D45941920661F3D7E13141E110B23B71D459410CE47046CDE13141AF25F32779D45941E848CD2BC5E13141F229A44481D459417DD602ACBFE13141BAFDEE8389D45941232E9ECFBCE13141A7A324D991D459411566529CBCE13141D5AE47359AD459417009F914BFE131410105A98BA2D45941F801DF33C4E13141517E99CFAAD4594158AE77F0CBE1314151811BF2B2D45941FB56833CD6E13141D7C97FE6BAD4594134B9E806E3E131415C0717A0C2D45941701D6841F2E13141C4DD3112CAD4594177B8762715E23141F28F8942D8D45941DF852D9728E23141CB1602FBDED459415DDA892937E2314123715D05E4D4594100B477D749E23141C7061A9AE9D45941AE5397485AE2314122F5180BEED45941CB3B77AB6AE231414BB44BB2F1D4594138EDD3347EE231415D4DB8E2F5D459414332B48E93E2314104BC6AD1F9D459411561E1E2A8E231416971C197FDD459414B2AC9D4C6E231414F7CAE0F02D55941D935949C03E3314196F795B40AD559411B1B537B5EE33141B5DB8D8E17D559417160DA447BE33141BC7F04211CD559413CB7F7B693E331415F03C36220D5594160A06706ABE331410FDEA92525D5594129DF5809BDE3314183E6BADA29D55941B9E70840CAE331412D84A21D2ED55941C3F42E64D4E3314149185C0C32D55941C23B23C5E0E331412387631B38D55941CEBD7BB801E4314128AC1CCD49D55941E1BF9B910FE431412F31CB4250D55941C684A83321E43141945D376B56D559416688A06F39E43141F42177BF5CD559417DBFD68A54E431418A082FF961D559412C819E326CE431415EBA506365D55941F8DC790885E43141FABCDC0C68D5594168E6952BDAE43141FC6380896FD55941B5362340F3E431418A76788172D55941F5A394BE07E5314182F0347F75D5594173187F171BE53141DFB173B578D55941D8EFB14E2FE531418884722D7DD5594117518D9540E53141EC82027581D559416877101C54E5314113B9E3CD86D559419D45B67172E531411EF9B87890D55941B06E3CE587E531411F4678DF96D559419930A5939BE53141DD76E3529CD559414CDE74ACB1E53141417083FCA1D559412ED707A4C9E53141DB60BFB9A7D559413344D81BE2E5314102EA1A25ADD5594174C75B99FAE5314135045C35B2D559419A3B10B72CE63141028DE599BBD55941D94C7CF65DE63141FA85A096C3D5594100B7B44C8FE63141CAEB928DCAD5594179EF272DC4E63141DACE7D31D1D5594147C70DA6F6E63141E7C98403D7D559410F3C9F6E11E73141BCB8684DDAD559411F8A710C2CE73141355CC429DED559418C569EF843E73141B0B1C65DE2D559414B6BF6A176E7314121B244F6EBD55941A68D4BB190E731411B687B6FF0D55941195EAC7DADE73141212AAB86F4D5594121E3A864CCE731411D41D2E8F8D559410A207A0456E83141134B28490CD659412A58400C78E83141455124E610D6594170E4B5CD95E831416454BC4B14D6594120B7D110B1E8314106E86BEE16D659416283635FD8E831419B7337991AD65941DD2DEE7DF4E83141749122E31DD659410DF85FF30DE93141BCE410BC21D65941A024D2D024E931414C65CA0B26D659413E21F2383AE93141488798012BD65941C867A48C4EE93141652789D230D65941DA7FD66460E93141A0201B3737D659413560F5766EE931417EEA5F993DD659410AAE260E8DE931412E5F7EAB51D65941A883E0DB9AE93141A4C5D45158D659419D0B7B4DACE931410B08E3C85ED65941FFEA0FDCBEE931415C71713C64D6594168BAE0BBD4E931410270BA6269D6594140D2718DEAE93141D60BAA866DD65941
